user_id,product_id,action,timestamp,product_name,category,price,converted
U154,P0089,view,2024-01-27 17:40:00,Giay the thao Nike Air Max,Fashion,650000,0
U344,P0089,click,2024-01-27 17:45:00,Giay the thao Nike Air Max,Fashion,650000,0
U125,P0023,view,2024-01-27 17:50:00,Laptop Dell XPS 15,Electronics,28990000,0
U123,P0067,view,2024-01-27 17:53:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U439,P0045,click,2024-01-27 17:56:00,Dien thoai Samsung S24,Electronics,5500000,0
U499,P0089,share,2024-01-27 18:01:00,Giay the thao Nike Air Max,Fashion,650000,0
U327,P0089,view,2024-01-27 18:07:00,Giay the thao Nike Air Max,Fashion,650000,0
U381,P0101,click,2024-01-27 18:11:00,Do gia dung Kangaroo,Home,320000,0
U244,P0023,click,2024-01-27 18:26:00,Laptop Dell XPS 15,Electronics,28990000,0
U239,P0067,click,2024-01-27 18:31:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U226,P0023,view,2024-01-27 18:32:00,Laptop Dell XPS 15,Electronics,28990000,0
U367,P0089,add_to_cart,2024-01-27 18:51:00,Giay the thao Nike Air Max,Fashion,650000,1
U118,P0101,click,2024-01-27 18:52:00,Do gia dung Kangaroo,Home,320000,0
U319,P0101,wishlist,2024-01-27 18:54:00,Do gia dung Kangaroo,Home,320000,0
U058,P0023,add_to_cart,2024-01-27 19:26:00,Laptop Dell XPS 15,Electronics,28990000,1
U425,P0101,view,2024-01-27 19:48:00,Do gia dung Kangaroo,Home,320000,0
U468,P0023,view,2024-01-27 19:54:00,Laptop Dell XPS 15,Electronics,28990000,0
U056,P0089,click,2024-01-27 20:08:00,Giay the thao Nike Air Max,Fashion,650000,0
U414,P0101,view,2024-01-27 20:25:00,Do gia dung Kangaroo,Home,320000,0
U413,P0067,click,2024-01-27 20:47:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U304,P0101,view,2024-01-27 20:53:00,Do gia dung Kangaroo,Home,320000,0
U451,P0023,click,2024-01-27 20:56:00,Laptop Dell XPS 15,Electronics,28990000,0
U436,P0089,view,2024-01-27 21:04:00,Giay the thao Nike Air Max,Fashion,650000,0
U492,P0101,view,2024-01-27 21:05:00,Do gia dung Kangaroo,Home,320000,0
U068,P0101,click,2024-01-27 21:05:00,Do gia dung Kangaroo,Home,320000,0
U005,P0023,wishlist,2024-01-27 21:15:00,Laptop Dell XPS 15,Electronics,28990000,0
U269,P0089,add_to_cart,2024-01-27 21:17:00,Giay the thao Nike Air Max,Fashion,650000,1
U490,P0023,click,2024-01-27 21:37:00,Laptop Dell XPS 15,Electronics,28990000,0
U098,P0023,purchase,2024-01-27 21:57:00,Laptop Dell XPS 15,Electronics,28990000,1
U262,P0089,share,2024-01-27 22:02:00,Giay the thao Nike Air Max,Fashion,650000,0
U354,P0045,click,2024-01-27 22:10:00,Dien thoai Samsung S24,Electronics,5500000,0
U394,P0089,view,2024-01-27 22:16:00,Giay the thao Nike Air Max,Fashion,650000,0
U181,P0067,click,2024-01-27 22:35:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U061,P0089,view,2024-01-27 22:37:00,Giay the thao Nike Air Max,Fashion,650000,0
U484,P0101,view,2024-01-27 22:43:00,Do gia dung Kangaroo,Home,320000,0
U421,P0023,view,2024-01-27 22:56:00,Laptop Dell XPS 15,Electronics,28990000,0
U039,P0101,click,2024-01-27 22:59:00,Do gia dung Kangaroo,Home,320000,0
U352,P0023,add_to_cart,2024-01-27 23:09:00,Laptop Dell XPS 15,Electronics,28990000,1
U427,P0067,view,2024-01-27 23:17:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U094,P0045,view,2024-01-27 23:25:00,Dien thoai Samsung S24,Electronics,5500000,0
U263,P0023,wishlist,2024-01-27 23:28:00,Laptop Dell XPS 15,Electronics,28990000,0
U236,P0045,review,2024-01-27 23:35:00,Dien thoai Samsung S24,Electronics,5500000,1
U186,P0067,click,2024-01-27 23:44:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U291,P0067,view,2024-01-27 23:49:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U096,P0067,view,2024-01-27 23:59:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U111,P0067,view,2024-01-28 00:20:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U184,P0101,add_to_cart,2024-01-28 01:18:00,Do gia dung Kangaroo,Home,320000,1
U426,P0101,add_to_cart,2024-01-28 01:30:00,Do gia dung Kangaroo,Home,320000,1
U500,P0089,view,2024-01-28 01:34:00,Giay the thao Nike Air Max,Fashion,650000,0
U066,P0067,purchase,2024-01-28 01:37:00,Tai nghe Sony WH-1000XM5,Electronics,800000,1
U321,P0101,click,2024-01-28 02:01:00,Do gia dung Kangaroo,Home,320000,0
U497,P0067,view,2024-01-28 02:34:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U470,P0023,view,2024-01-28 02:42:00,Laptop Dell XPS 15,Electronics,28990000,0
U127,P0023,purchase,2024-01-28 02:59:00,Laptop Dell XPS 15,Electronics,28990000,1
U221,P0067,add_to_cart,2024-01-28 03:10:00,Tai nghe Sony WH-1000XM5,Electronics,800000,1
U402,P0023,view,2024-01-28 03:32:00,Laptop Dell XPS 15,Electronics,28990000,0
U077,P0045,review,2024-01-28 04:06:00,Dien thoai Samsung S24,Electronics,5500000,1
U099,P0045,view,2024-01-28 04:38:00,Dien thoai Samsung S24,Electronics,5500000,0
U262,P0023,view,2024-01-28 04:39:00,Laptop Dell XPS 15,Electronics,28990000,0
U014,P0023,click,2024-01-28 04:42:00,Laptop Dell XPS 15,Electronics,28990000,0
U377,P0101,add_to_cart,2024-01-28 04:48:00,Do gia dung Kangaroo,Home,320000,1
U485,P0101,view,2024-01-28 05:00:00,Do gia dung Kangaroo,Home,320000,0
U286,P0023,wishlist,2024-01-28 05:32:00,Laptop Dell XPS 15,Electronics,28990000,0
U095,P0101,view,2024-01-28 05:48:00,Do gia dung Kangaroo,Home,320000,0
U153,P0023,view,2024-01-28 05:55:00,Laptop Dell XPS 15,Electronics,28990000,0
U403,P0067,view,2024-01-28 05:56:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U500,P0023,view,2024-01-28 06:16:00,Laptop Dell XPS 15,Electronics,28990000,0
U169,P0045,view,2024-01-28 06:23:00,Dien thoai Samsung S24,Electronics,5500000,0
U406,P0089,view,2024-01-28 06:23:00,Giay the thao Nike Air Max,Fashion,650000,0
U182,P0023,click,2024-01-28 06:28:00,Laptop Dell XPS 15,Electronics,28990000,0
U055,P0045,add_to_cart,2024-01-28 06:34:00,Dien thoai Samsung S24,Electronics,5500000,1
U399,P0023,view,2024-01-28 06:34:00,Laptop Dell XPS 15,Electronics,28990000,0
U088,P0045,click,2024-01-28 07:30:00,Dien thoai Samsung S24,Electronics,5500000,0
U037,P0101,purchase,2024-01-28 07:41:00,Do gia dung Kangaroo,Home,320000,1
U264,P0023,add_to_cart,2024-01-28 07:49:00,Laptop Dell XPS 15,Electronics,28990000,1
U318,P0067,purchase,2024-01-28 07:49:00,Tai nghe Sony WH-1000XM5,Electronics,800000,1
U349,P0089,click,2024-01-28 08:08:00,Giay the thao Nike Air Max,Fashion,650000,0
U126,P0045,view,2024-01-28 08:11:00,Dien thoai Samsung S24,Electronics,5500000,0
U295,P0045,add_to_cart,2024-01-28 08:19:00,Dien thoai Samsung S24,Electronics,5500000,1
U436,P0089,click,2024-01-28 08:57:00,Giay the thao Nike Air Max,Fashion,650000,0
U130,P0089,view,2024-01-28 09:27:00,Giay the thao Nike Air Max,Fashion,650000,0
U174,P0089,view,2024-01-28 09:35:00,Giay the thao Nike Air Max,Fashion,650000,0
U330,P0089,click,2024-01-28 09:43:00,Giay the thao Nike Air Max,Fashion,650000,0
U458,P0089,click,2024-01-28 09:46:00,Giay the thao Nike Air Max,Fashion,650000,0
U303,P0101,purchase,2024-01-28 09:49:00,Do gia dung Kangaroo,Home,320000,1
U001,P0067,view,2024-01-28 10:06:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U246,P0067,view,2024-01-28 10:51:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U371,P0023,purchase,2024-01-28 10:57:00,Laptop Dell XPS 15,Electronics,28990000,1
U274,P0045,add_to_cart,2024-01-28 11:39:00,Dien thoai Samsung S24,Electronics,5500000,1
U399,P0089,view,2024-01-28 12:17:00,Giay the thao Nike Air Max,Fashion,650000,0
U374,P0023,click,2024-01-28 12:18:00,Laptop Dell XPS 15,Electronics,28990000,0
U444,P0089,view,2024-01-28 12:18:00,Giay the thao Nike Air Max,Fashion,650000,0
U201,P0023,view,2024-01-28 12:20:00,Laptop Dell XPS 15,Electronics,28990000,0
U312,P0045,add_to_cart,2024-01-28 12:34:00,Dien thoai Samsung S24,Electronics,5500000,1
U289,P0089,review,2024-01-28 12:35:00,Giay the thao Nike Air Max,Fashion,650000,1
U337,P0101,return,2024-01-28 13:56:00,Do gia dung Kangaroo,Home,320000,0
U282,P0101,purchase,2024-01-28 13:59:00,Do gia dung Kangaroo,Home,320000,1
U243,P0101,view,2024-01-28 14:03:00,Do gia dung Kangaroo,Home,320000,0
U494,P0101,click,2024-01-28 14:05:00,Do gia dung Kangaroo,Home,320000,0
U321,P0067,view,2024-01-28 14:16:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U477,P0101,view,2024-01-28 14:22:00,Do gia dung Kangaroo,Home,320000,0
U359,P0089,add_to_cart,2024-01-28 14:27:00,Giay the thao Nike Air Max,Fashion,650000,1
U012,P0023,add_to_cart,2024-01-28 14:28:00,Laptop Dell XPS 15,Electronics,28990000,1
U439,P0089,view,2024-01-28 14:34:00,Giay the thao Nike Air Max,Fashion,650000,0
U046,P0067,review,2024-01-28 14:38:00,Tai nghe Sony WH-1000XM5,Electronics,800000,1
U139,P0101,click,2024-01-28 14:39:00,Do gia dung Kangaroo,Home,320000,0
U113,P0045,view,2024-01-28 14:52:00,Dien thoai Samsung S24,Electronics,5500000,0
U453,P0023,purchase,2024-01-28 15:01:00,Laptop Dell XPS 15,Electronics,28990000,1
U347,P0101,view,2024-01-28 15:10:00,Do gia dung Kangaroo,Home,320000,0
U305,P0023,click,2024-01-28 15:18:00,Laptop Dell XPS 15,Electronics,28990000,0
U090,P0023,add_to_cart,2024-01-28 15:26:00,Laptop Dell XPS 15,Electronics,28990000,1
U456,P0023,purchase,2024-01-28 15:36:00,Laptop Dell XPS 15,Electronics,28990000,1
U189,P0089,view,2024-01-28 15:46:00,Giay the thao Nike Air Max,Fashion,650000,0
U354,P0023,review,2024-01-28 15:55:00,Laptop Dell XPS 15,Electronics,28990000,1
U452,P0023,add_to_cart,2024-01-28 15:59:00,Laptop Dell XPS 15,Electronics,28990000,1
U112,P0089,view,2024-01-28 16:13:00,Giay the thao Nike Air Max,Fashion,650000,0
U294,P0023,view,2024-01-28 16:16:00,Laptop Dell XPS 15,Electronics,28990000,0
U366,P0067,add_to_cart,2024-01-28 16:22:00,Tai nghe Sony WH-1000XM5,Electronics,800000,1
U264,P0101,view,2024-01-28 17:20:00,Do gia dung Kangaroo,Home,320000,0
U416,P0045,review,2024-01-28 17:35:00,Dien thoai Samsung S24,Electronics,5500000,1
U003,P0101,click,2024-01-28 17:48:00,Do gia dung Kangaroo,Home,320000,0
U253,P0101,view,2024-01-28 18:02:00,Do gia dung Kangaroo,Home,320000,0
U424,P0067,view,2024-01-28 18:15:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U134,P0045,view,2024-01-28 18:19:00,Dien thoai Samsung S24,Electronics,5500000,0
U348,P0045,click,2024-01-28 18:41:00,Dien thoai Samsung S24,Electronics,5500000,0
U103,P0023,view,2024-01-28 18:44:00,Laptop Dell XPS 15,Electronics,28990000,0
U085,P0067,purchase,2024-01-28 18:53:00,Tai nghe Sony WH-1000XM5,Electronics,800000,1
U317,P0023,purchase,2024-01-28 19:09:00,Laptop Dell XPS 15,Electronics,28990000,1
U360,P0067,add_to_cart,2024-01-28 19:13:00,Tai nghe Sony WH-1000XM5,Electronics,800000,1
U018,P0067,add_to_cart,2024-01-28 19:18:00,Tai nghe Sony WH-1000XM5,Electronics,800000,1
U480,P0023,click,2024-01-28 19:31:00,Laptop Dell XPS 15,Electronics,28990000,0
U043,P0067,click,2024-01-28 19:33:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U384,P0023,view,2024-01-28 19:34:00,Laptop Dell XPS 15,Electronics,28990000,0
U127,P0067,add_to_cart,2024-01-28 19:35:00,Tai nghe Sony WH-1000XM5,Electronics,800000,1
U341,P0089,view,2024-01-28 19:49:00,Giay the thao Nike Air Max,Fashion,650000,0
U128,P0045,purchase,2024-01-28 20:23:00,Dien thoai Samsung S24,Electronics,5500000,1
U420,P0045,review,2024-01-28 20:30:00,Dien thoai Samsung S24,Electronics,5500000,1
U030,P0045,click,2024-01-28 20:47:00,Dien thoai Samsung S24,Electronics,5500000,0
U478,P0045,add_to_cart,2024-01-28 21:06:00,Dien thoai Samsung S24,Electronics,5500000,1
U255,P0101,add_to_cart,2024-01-28 21:08:00,Do gia dung Kangaroo,Home,320000,1
U201,P0045,add_to_cart,2024-01-28 21:12:00,Dien thoai Samsung S24,Electronics,5500000,1
U267,P0045,view,2024-01-28 21:18:00,Dien thoai Samsung S24,Electronics,5500000,0
U043,P0023,view,2024-01-28 21:21:00,Laptop Dell XPS 15,Electronics,28990000,0
U142,P0045,share,2024-01-28 21:28:00,Dien thoai Samsung S24,Electronics,5500000,0
U242,P0045,click,2024-01-28 22:33:00,Dien thoai Samsung S24,Electronics,5500000,0
U207,P0067,wishlist,2024-01-28 22:51:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U437,P0045,click,2024-01-28 22:52:00,Dien thoai Samsung S24,Electronics,5500000,0
U182,P0101,wishlist,2024-01-28 23:26:00,Do gia dung Kangaroo,Home,320000,0
U500,P0101,purchase,2024-01-28 23:52:00,Do gia dung Kangaroo,Home,320000,1
U392,P0067,view,2024-01-29 00:03:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U003,P0101,view,2024-01-29 00:04:00,Do gia dung Kangaroo,Home,320000,0
U105,P0089,view,2024-01-29 00:14:00,Giay the thao Nike Air Max,Fashion,650000,0
U332,P0023,wishlist,2024-01-29 00:30:00,Laptop Dell XPS 15,Electronics,28990000,0
U220,P0101,view,2024-01-29 00:35:00,Do gia dung Kangaroo,Home,320000,0
U023,P0101,view,2024-01-29 00:48:00,Do gia dung Kangaroo,Home,320000,0
U033,P0023,view,2024-01-29 00:57:00,Laptop Dell XPS 15,Electronics,28990000,0
U161,P0089,view,2024-01-29 01:02:00,Giay the thao Nike Air Max,Fashion,650000,0
U341,P0045,click,2024-01-29 01:05:00,Dien thoai Samsung S24,Electronics,5500000,0
U349,P0101,return,2024-01-29 01:13:00,Do gia dung Kangaroo,Home,320000,0
U273,P0045,click,2024-01-29 01:17:00,Dien thoai Samsung S24,Electronics,5500000,0
U413,P0101,click,2024-01-29 01:22:00,Do gia dung Kangaroo,Home,320000,0
U056,P0045,view,2024-01-29 01:26:00,Dien thoai Samsung S24,Electronics,5500000,0
U317,P0023,review,2024-01-29 01:49:00,Laptop Dell XPS 15,Electronics,28990000,1
U213,P0067,click,2024-01-29 02:04:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U138,P0023,view,2024-01-29 02:26:00,Laptop Dell XPS 15,Electronics,28990000,0
U376,P0045,view,2024-01-29 02:28:00,Dien thoai Samsung S24,Electronics,5500000,0
U483,P0101,purchase,2024-01-29 02:45:00,Do gia dung Kangaroo,Home,320000,1
U330,P0023,add_to_cart,2024-01-29 02:48:00,Laptop Dell XPS 15,Electronics,28990000,1
U463,P0067,click,2024-01-29 02:52:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U281,P0023,wishlist,2024-01-29 02:53:00,Laptop Dell XPS 15,Electronics,28990000,0
U032,P0023,purchase,2024-01-29 04:12:00,Laptop Dell XPS 15,Electronics,28990000,1
U208,P0045,purchase,2024-01-29 04:14:00,Dien thoai Samsung S24,Electronics,5500000,1
U480,P0067,view,2024-01-29 04:17:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U441,P0101,purchase,2024-01-29 04:46:00,Do gia dung Kangaroo,Home,320000,1
U389,P0101,wishlist,2024-01-29 04:53:00,Do gia dung Kangaroo,Home,320000,0
U061,P0089,click,2024-01-29 04:55:00,Giay the thao Nike Air Max,Fashion,650000,0
U467,P0045,view,2024-01-29 05:00:00,Dien thoai Samsung S24,Electronics,5500000,0
U309,P0045,view,2024-01-29 05:16:00,Dien thoai Samsung S24,Electronics,5500000,0
U371,P0045,share,2024-01-29 05:29:00,Dien thoai Samsung S24,Electronics,5500000,0
U400,P0089,add_to_cart,2024-01-29 05:45:00,Giay the thao Nike Air Max,Fashion,650000,1
U355,P0101,purchase,2024-01-29 06:03:00,Do gia dung Kangaroo,Home,320000,1
U222,P0101,click,2024-01-29 06:07:00,Do gia dung Kangaroo,Home,320000,0
U128,P0101,view,2024-01-29 06:17:00,Do gia dung Kangaroo,Home,320000,0
U261,P0101,purchase,2024-01-29 06:21:00,Do gia dung Kangaroo,Home,320000,1
U465,P0101,click,2024-01-29 06:27:00,Do gia dung Kangaroo,Home,320000,0
U329,P0023,wishlist,2024-01-29 06:33:00,Laptop Dell XPS 15,Electronics,28990000,0
U179,P0089,purchase,2024-01-29 06:34:00,Giay the thao Nike Air Max,Fashion,650000,1
U191,P0067,purchase,2024-01-29 06:50:00,Tai nghe Sony WH-1000XM5,Electronics,800000,1
U005,P0023,wishlist,2024-01-29 06:52:00,Laptop Dell XPS 15,Electronics,28990000,0
U223,P0023,share,2024-01-29 06:52:00,Laptop Dell XPS 15,Electronics,28990000,0
U054,P0023,view,2024-01-29 06:54:00,Laptop Dell XPS 15,Electronics,28990000,0
U439,P0067,view,2024-01-29 07:19:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U339,P0089,view,2024-01-29 07:22:00,Giay the thao Nike Air Max,Fashion,650000,0
U438,P0045,add_to_cart,2024-01-29 07:22:00,Dien thoai Samsung S24,Electronics,5500000,1
U173,P0023,click,2024-01-29 07:25:00,Laptop Dell XPS 15,Electronics,28990000,0
U334,P0067,view,2024-01-29 07:27:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U162,P0045,click,2024-01-29 07:29:00,Dien thoai Samsung S24,Electronics,5500000,0
U498,P0089,click,2024-01-29 07:38:00,Giay the thao Nike Air Max,Fashion,650000,0
U496,P0045,purchase,2024-01-29 07:53:00,Dien thoai Samsung S24,Electronics,5500000,1
U320,P0023,share,2024-01-29 08:05:00,Laptop Dell XPS 15,Electronics,28990000,0
U385,P0089,purchase,2024-01-29 08:07:00,Giay the thao Nike Air Max,Fashion,650000,1
U138,P0101,view,2024-01-29 08:11:00,Do gia dung Kangaroo,Home,320000,0
U279,P0101,purchase,2024-01-29 08:20:00,Do gia dung Kangaroo,Home,320000,1
U111,P0045,view,2024-01-29 09:12:00,Dien thoai Samsung S24,Electronics,5500000,0
U473,P0045,return,2024-01-29 09:13:00,Dien thoai Samsung S24,Electronics,5500000,0
U201,P0045,view,2024-01-29 09:21:00,Dien thoai Samsung S24,Electronics,5500000,0
U103,P0101,view,2024-01-29 09:45:00,Do gia dung Kangaroo,Home,320000,0
U174,P0045,view,2024-01-29 09:49:00,Dien thoai Samsung S24,Electronics,5500000,0
U104,P0045,purchase,2024-01-29 10:17:00,Dien thoai Samsung S24,Electronics,5500000,1
U398,P0067,click,2024-01-29 10:20:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U431,P0067,click,2024-01-29 10:41:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U174,P0045,click,2024-01-29 10:42:00,Dien thoai Samsung S24,Electronics,5500000,0
U368,P0067,click,2024-01-29 10:57:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U480,P0023,click,2024-01-29 11:01:00,Laptop Dell XPS 15,Electronics,28990000,0
U047,P0023,view,2024-01-29 11:05:00,Laptop Dell XPS 15,Electronics,28990000,0
U038,P0067,add_to_cart,2024-01-29 11:14:00,Tai nghe Sony WH-1000XM5,Electronics,800000,1
U230,P0089,view,2024-01-29 11:29:00,Giay the thao Nike Air Max,Fashion,650000,0
U018,P0045,view,2024-01-29 11:33:00,Dien thoai Samsung S24,Electronics,5500000,0
U450,P0045,purchase,2024-01-29 11:38:00,Dien thoai Samsung S24,Electronics,5500000,1
U218,P0101,add_to_cart,2024-01-29 11:57:00,Do gia dung Kangaroo,Home,320000,1
U099,P0023,view,2024-01-29 12:06:00,Laptop Dell XPS 15,Electronics,28990000,0
U106,P0089,add_to_cart,2024-01-29 12:11:00,Giay the thao Nike Air Max,Fashion,650000,1
U500,P0045,purchase,2024-01-29 12:40:00,Dien thoai Samsung S24,Electronics,5500000,1
U457,P0101,view,2024-01-29 12:51:00,Do gia dung Kangaroo,Home,320000,0
U373,P0067,add_to_cart,2024-01-29 13:12:00,Tai nghe Sony WH-1000XM5,Electronics,800000,1
U176,P0023,click,2024-01-29 13:15:00,Laptop Dell XPS 15,Electronics,28990000,0
U491,P0101,view,2024-01-29 13:25:00,Do gia dung Kangaroo,Home,320000,0
U125,P0067,click,2024-01-29 13:35:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U273,P0089,view,2024-01-29 13:42:00,Giay the thao Nike Air Max,Fashion,650000,0
U374,P0023,share,2024-01-29 13:53:00,Laptop Dell XPS 15,Electronics,28990000,0
U370,P0045,wishlist,2024-01-29 14:13:00,Dien thoai Samsung S24,Electronics,5500000,0
U142,P0101,purchase,2024-01-29 14:17:00,Do gia dung Kangaroo,Home,320000,1
U442,P0101,review,2024-01-29 14:36:00,Do gia dung Kangaroo,Home,320000,1
U119,P0067,wishlist,2024-01-29 14:45:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U016,P0089,view,2024-01-29 14:56:00,Giay the thao Nike Air Max,Fashion,650000,0
U243,P0023,click,2024-01-29 15:34:00,Laptop Dell XPS 15,Electronics,28990000,0
U349,P0045,wishlist,2024-01-29 15:43:00,Dien thoai Samsung S24,Electronics,5500000,0
U253,P0067,review,2024-01-29 16:05:00,Tai nghe Sony WH-1000XM5,Electronics,800000,1
U354,P0089,view,2024-01-29 16:20:00,Giay the thao Nike Air Max,Fashion,650000,0
U045,P0089,share,2024-01-29 16:25:00,Giay the thao Nike Air Max,Fashion,650000,0
U467,P0101,view,2024-01-29 16:29:00,Do gia dung Kangaroo,Home,320000,0
U027,P0023,view,2024-01-29 16:47:00,Laptop Dell XPS 15,Electronics,28990000,0
U495,P0089,wishlist,2024-01-29 17:25:00,Giay the thao Nike Air Max,Fashion,650000,0
U279,P0023,add_to_cart,2024-01-29 17:55:00,Laptop Dell XPS 15,Electronics,28990000,1
U238,P0101,view,2024-01-29 18:02:00,Do gia dung Kangaroo,Home,320000,0
U048,P0101,view,2024-01-29 18:08:00,Do gia dung Kangaroo,Home,320000,0
U258,P0089,add_to_cart,2024-01-29 18:16:00,Giay the thao Nike Air Max,Fashion,650000,1
U256,P0045,view,2024-01-29 18:16:00,Dien thoai Samsung S24,Electronics,5500000,0
U229,P0101,view,2024-01-29 18:33:00,Do gia dung Kangaroo,Home,320000,0
U045,P0045,click,2024-01-29 18:46:00,Dien thoai Samsung S24,Electronics,5500000,0
U215,P0023,purchase,2024-01-29 19:09:00,Laptop Dell XPS 15,Electronics,28990000,1
U315,P0067,review,2024-01-29 19:12:00,Tai nghe Sony WH-1000XM5,Electronics,800000,1
U221,P0067,click,2024-01-29 19:27:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U385,P0101,share,2024-01-29 19:29:00,Do gia dung Kangaroo,Home,320000,0
U490,P0089,add_to_cart,2024-01-29 19:41:00,Giay the thao Nike Air Max,Fashion,650000,1
U465,P0045,add_to_cart,2024-01-29 19:47:00,Dien thoai Samsung S24,Electronics,5500000,1
U146,P0101,view,2024-01-29 20:02:00,Do gia dung Kangaroo,Home,320000,0
U009,P0089,view,2024-01-29 20:09:00,Giay the thao Nike Air Max,Fashion,650000,0
U322,P0089,review,2024-01-29 20:30:00,Giay the thao Nike Air Max,Fashion,650000,1
U392,P0045,view,2024-01-29 20:35:00,Dien thoai Samsung S24,Electronics,5500000,0
U484,P0067,view,2024-01-29 21:08:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U386,P0067,add_to_cart,2024-01-29 21:20:00,Tai nghe Sony WH-1000XM5,Electronics,800000,1
U329,P0067,click,2024-01-29 21:31:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U267,P0089,view,2024-01-29 21:32:00,Giay the thao Nike Air Max,Fashion,650000,0
U409,P0045,view,2024-01-29 21:33:00,Dien thoai Samsung S24,Electronics,5500000,0
U034,P0101,purchase,2024-01-29 21:37:00,Do gia dung Kangaroo,Home,320000,1
U048,P0023,click,2024-01-29 21:44:00,Laptop Dell XPS 15,Electronics,28990000,0
U481,P0045,add_to_cart,2024-01-29 21:55:00,Dien thoai Samsung S24,Electronics,5500000,1
U427,P0023,click,2024-01-29 22:01:00,Laptop Dell XPS 15,Electronics,28990000,0
U142,P0067,view,2024-01-29 22:14:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U144,P0089,review,2024-01-29 22:20:00,Giay the thao Nike Air Max,Fashion,650000,1
U438,P0101,view,2024-01-29 22:23:00,Do gia dung Kangaroo,Home,320000,0
U087,P0101,purchase,2024-01-29 22:27:00,Do gia dung Kangaroo,Home,320000,1
U202,P0067,purchase,2024-01-29 22:48:00,Tai nghe Sony WH-1000XM5,Electronics,800000,1
U197,P0023,add_to_cart,2024-01-29 22:57:00,Laptop Dell XPS 15,Electronics,28990000,1
U104,P0023,purchase,2024-01-29 23:17:00,Laptop Dell XPS 15,Electronics,28990000,1
U463,P0023,purchase,2024-01-30 00:11:00,Laptop Dell XPS 15,Electronics,28990000,1
U213,P0045,wishlist,2024-01-30 00:14:00,Dien thoai Samsung S24,Electronics,5500000,0
U404,P0023,click,2024-01-30 00:41:00,Laptop Dell XPS 15,Electronics,28990000,0
U329,P0101,click,2024-01-30 00:43:00,Do gia dung Kangaroo,Home,320000,0
U119,P0089,click,2024-01-30 00:59:00,Giay the thao Nike Air Max,Fashion,650000,0
U164,P0067,view,2024-01-30 01:14:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U292,P0101,click,2024-01-30 01:26:00,Do gia dung Kangaroo,Home,320000,0
U452,P0101,view,2024-01-30 01:41:00,Do gia dung Kangaroo,Home,320000,0
U121,P0023,click,2024-01-30 01:45:00,Laptop Dell XPS 15,Electronics,28990000,0
U426,P0067,view,2024-01-30 01:45:00,Tai nghe Sony WH-1000XM5,Electronics,800000,0
U456,P0089,view,2024-01-30 02:06:00,Giay the thao Nike Air Max,Fashion,650000,0
U045,P0045,purchase,2024-01-30 02:16:00,Dien thoai Samsung S24,Electronics,5500000,1
U274,P0045,view,2024-01-30 02:24:00,Dien thoai Samsung S24,Electronics,5500000,0
U045,P0045,click,2024-01-30 02:32:00,Dien thoai Samsung S24,Electronics,5500000,0
U381,P0089,purchase,2024-01-30 02:33:00,Giay the thao Nike Air Max,Fashion,650000,1
U474,P0089,click,2024-01-30 02:50:00,Giay the thao Nike Air Max,Fashion,650000,0
U175,P0045,view,2024-01-30 02:59:00,Dien thoai Samsung S24,Electronics,5500000,0
U239,P0101,return,2024-01-30 03:08:00,Do gia dung Kangaroo,Home,320000,0
U391,P0089,purchase,2024-01-30 03:08:00,Giay the thao Nike Air Max,Fashion,650000,1
U291,P0101,view,2024-01-30 03:20:00,Do gia dung Kangaroo,Home,320000,0
